0.09644881977546527,0.012305724358320051,0.14673078942348078,0.033265933907778614,0.09190842703430344,0.8208098045107595,0.05173282423066538
0.053620776292218446,0.016077513272720483,0.03997723226449822,0.05312782980299927,0.09771290761104406,0.7108901407927428,0.06326528987336989
0.05724224680811743,0.08193590100876079,0.022409891635311513,0.06788273579506708,0.009586904653373253,0.4512338963460067,0.05552790775190598
0.011785128066502282,0.007157958793285327,0.02591257030167652,0.05884864877156887,0.019666583670233433,0.5765715046518403,0.08573117167177999
0.07431346059584328,0.0734168231110363,0.061449103547635775,0.03952401399404512,0.04506919530205712,0.41611402847630424,0.062830455266684
0.07692295748640386,0.03219899254516238,0.11662845693416408,0.06705865988552037,0.004053834333549463,0.5650410226892667,0.088708912154637
0.010643142507445101,0.03105172061510262,0.18448130315567093,0.024903670409096426,0.06895404276309151,0.8924861067400965,0.010180119013286595
0.030849262061025923,0.03539732307492095,0.18027222454015987,0.05267637063124395,0.03797640764601364,0.6731144420263854,0.03702379389526334
0.08430527195626297,0.013294451596866319,0.05850121075927145,0.029798909868024172,0.04891045881040089,0.8412554471994025,0.055387565072775514
0.01747760570727888,0.07901807014395892,0.010120152654446778,0.08122830154519266,0.020809709612528416,0.1395921223434635,0.03795793564496248
0.004470368308132821,0.03526612960370023,0.07170558949240467,0.036130869070660834,0.0768774076896114,0.6670352629566145,0.0014905762546189563
0.03512999583193561,0.08390607207880488,0.155061114916794,0.0004459736159914476,0.06746452832242521,0.5617263399123401,0.0033514272475180552
0.02559703258303586,0.09962668566520894,0.1490397056958058,0.02788392855383271,0.03113812520264421,0.36488620932476834,0.08302833117934433
0.012458563042590156,0.06783020169384991,0.1312697702092884,0.0029748365404018632,0.04770911004575465,0.8138757238354678,0.044185549564278434
0.06995158063547569,0.02192420759854871,0.1657672354019989,0.013930062623307869,0.06545964479463645,0.4831609107047103,0.02434057188024131
0.09607461371314453,0.09296459286882093,0.023548005273852132,0.018352649188423466,0.0482391337729505,0.8895915066511924,0.09280398879644337
0.055439317269590685,0.0856231294523754,0.1651857749140775,0.08982517601918283,0.029412768782847903,0.8017684962676416,0.05620820695370787
0.04191189481770713,0.08752073639171909,0.19156069795326092,0.09755303225007689,0.06367779711806974,0.5615212760748174,0.09696862523837585
0.07542562745037795,0.05222399742260932,0.04978966047631037,0.010316935408422108,0.04154030184959224,0.07423183772784832,0.044847251781545236
0.034618490924312156,0.08015805312824342,0.1810475300621471,0.03373210968450723,0.07258591729635666,0.23471686264354336,0.0032594530265383143
0.0080508346476236,0.004771128656497901,0.12480798017089685,0.00791232420948998,0.03607854916201884,0.5861202558050633,0.0026903214299291455
0.0787988142128376,0.019656112701209122,0.0885284450009766,0.06612611063697249,0.0026888075396273407,0.008639903114421811,0.010842011810707741
0.020418469454109994,0.016920431673841437,0.06065977381608067,0.08156031194095953,0.061513502563438176,0.737200984758883,0.034966137869832034
0.05874267870879716,0.09790658399602097,0.05826625876535352,0.03600336431513017,0.09889081602231853,0.2533911886624621,0.09661353119252387
0.033215140721455615,0.006872813927632117,0.10337826325623806,0.09856039504821268,0.06924695233992191,0.7228860556196527,0.057272297127148125
0.02219231782351879,0.03611833406544544,0.1428061404787471,0.06937567596171874,0.07041979542299197,0.7298180368144219,0.053579823323681365
0.06074410638611895,0.0926843669532724,0.08072973035769454,0.07709833009464102,0.06579768854489361,0.9508993099625485,0.0644697111826044
0.006486475525347264,0.01853736797746513,0.03160863325046922,0.09335522168060773,0.005147962532867964,0.9684046163823448,0.05644506600209606
0.03376043476688448,0.01719205132626937,0.12413124263819729,0.07839056140348961,0.004232636364631322,0.6797431078311509,0.0649056676884066
0.05099194104394949,0.045531313780389195,0.13503838165947984,0.0038454421403837594,0.06731272128526672,0.5899976183893144,0.08701470148751002
0.027249964024326785,0.019956808833626917,0.039335804541872854,0.06766797128960945,0.03899474750283018,0.653657250316156,0.06335383117273578
0.09002101156104093,0.0017618484155964235,0.039576125188644735,0.029305515258920962,0.09726812605233168,0.8194643395731812,0.021590714309998066
0.0050738603923871925,0.0993049384975181,0.029703832423490336,0.011835454471163959,0.0004142274094253685,0.7421105758416029,0.09798375453900852
0.06553259149221619,0.003804048352347874,0.0043642565186204,0.005736421434372384,0.05838315754228184,0.8858997166408313,0.08199025141414083
0.03670566426904866,0.033919913684401,0.010814619589754446,0.09904264207554155,0.037085541956300476,0.8552389330096504,0.0037821800603503363
0.03147701319343503,0.05649352527916088,0.09923764016152296,0.09273066544794156,0.07102251700828648,0.8246422076774395,0.0999441958241956
0.004958028391355875,0.06870661937825652,0.10497984369105676,0.0704218960252849,0.04250228140803118,0.3510474268366737,0.05952088298799124
