0.0964488197754653,0.0123057243583201,0.146730789423481,0.0332659339077786,0.0919084270343034,0.820809804510759,0.0517328242306654,23557.7295502806,396676.722769883
0.0536207762922184,0.0160775132727205,0.0399772322644982,0.0531278298029993,0.0977129076110441,0.710890140792743,0.0632652898733699,27436.1130980205,324421.911251944
0.0572422468081174,0.0819359010087608,0.0224098916353115,0.0678827357950671,0.00958690465337325,0.451233896346007,0.055527907751906,52720.6446245951,369558.427749766
0.0117851280665023,0.00715795879328533,0.0259125703016765,0.0588486487715689,0.0196665836702334,0.57657150465184,0.08573117167178,38502.4253785567,239060.458295945
0.0743134605958433,0.0734168231110363,0.0614491035476358,0.0395240139940451,0.0450691953020571,0.416114028476304,0.062830455266684,49126.1069294914,326621.500022014
0.0769229574864039,0.0321989925451624,0.116628456934164,0.0670586598855204,0.00405383433354946,0.565041022689267,0.088708912154637,41259.250850497,231342.487151025
0.0106431425074451,0.0310517206151026,0.184481303155671,0.0249036704090964,0.0689540427630915,0.892486106740097,0.0101801190132866,21844.0680632106,1989872.64903456
0.0308492620610259,0.035397323074921,0.18027222454016,0.052676370631244,0.0379764076460136,0.673114442026385,0.0370237938952633,31459.0599206062,554069.037566925
0.084305271956263,0.0132944515968663,0.0585012107592714,0.0297989098680242,0.0489104588104009,0.841255447199402,0.0553875650727755,24085.6468251659,370580.390701724
0.0174776057072789,0.0790180701439589,0.0101201526544468,0.0812283015451927,0.0208097096125284,0.139592122343463,0.0379579356449625,259853.997783676,537214.741993614
0.00447036830813282,0.0352661296037002,0.0717055894924047,0.0361308690706608,0.0768774076896114,0.667035262956615,0.00149057625461896,18713.4906253115,8754903.36410949
0.0351299958319356,0.0839060720788049,0.155061114916794,0.000445973615991448,0.0674645283224252,0.56172633991234,0.00335142724751806,31055.6449857531,5767132.56850292
0.0255970325830359,0.0996266856652089,0.149039705695806,0.0278839285538327,0.0311381252026442,0.364886209324768,0.0830283311793443,56242.8343753623,246954.956741606
0.0124585630425902,0.0678302016938499,0.131269770209288,0.00297483654040186,0.0477091100457546,0.813875723835468,0.0441855495642784,24001.0240319905,461836.587738778
0.0699515806354757,0.0219242075985487,0.165767235401999,0.0139300626233079,0.0654596447946365,0.48316091070471,0.0243405718802413,38756.423838653,843160.588388857
0.0960746137131445,0.0929645928688209,0.0235480052738521,0.0183526491884235,0.0482391337729505,0.889591506651192,0.0928039887964434,22526.0517288762,221068.620236061
